body,starting_a,starting_e,host
2,0.5573700903829634,0.0192842661905124,70OphA
3,0.5651421723275124,0.0537576445726931,70OphA
4,0.5729142542720634,0.0536825873576393,70OphA
5,0.5806863362166139,0.0768583502400282,70OphA
6,0.588458418161165,0.0854604872115182,70OphA
7,0.5962305001057147,0.0094039991984957,70OphA
8,0.6040025820502648,0.0848266232251817,70OphA
9,0.611774663994816,0.0046604333498192,70OphA
10,0.6195467459393665,0.0518271568038696,70OphA
11,0.6273188278839172,0.0334581782688003,70OphA
12,0.6350909098284673,0.0291369102624308,70OphA
13,0.6428629917730178,0.0214074049117957,70OphA
14,0.650635073717568,0.0373414305761236,70OphA
15,0.6584071556621188,0.0122056908094964,70OphA
16,0.6661792376066697,0.0842707756825935,70OphA
17,0.6739513195512209,0.0833190147429595,70OphA
18,0.6817234014957697,0.0532492613834898,70OphA
19,0.6894954834403204,0.0579496449099111,70OphA
20,0.6972675653848714,5.927415949886073e-05,70OphA
21,0.7050396473294216,0.0703671128170611,70OphA
22,0.7128117292739725,0.0378688052582408,70OphA
23,0.7205838112185234,0.0518269160038376,70OphA
24,0.7283558931630733,0.0734066768858366,70OphA
25,0.736127975107624,0.0317620407659552,70OphA
26,0.7439000570521751,0.0453810523550895,70OphA
27,0.751672138996725,0.0143346860791811,70OphA
28,0.7594442209412764,0.0027006706441336,70OphA
29,0.7672163028858255,0.0459101301990013,70OphA
30,0.7749883848303764,0.0489044502586465,70OphA
31,0.7827604667749275,0.0362263368719199,70OphA
32,0.790532548719477,0.0746844069913274,70OphA
33,0.7983046306640275,0.0525445229852992,70OphA
34,0.8060767126085792,0.0384503762477655,70OphA
35,0.8138487945531294,0.0872524855164755,70OphA
36,0.8216208764976786,0.0990228086150415,70OphA
37,0.8293929584422305,0.0481192702931207,70OphA
38,0.8371650403867806,0.0230774443374947,70OphA
39,0.844937122331331,0.0027013828847491,70OphA
40,0.8527092042758808,0.0492808650732997,70OphA
41,0.8604812862204326,0.0131288544173014,70OphA
42,0.8682533681649824,0.0247669723538241,70OphA
43,0.8760254501095327,0.0683433021059486,70OphA
44,0.8837975320540831,0.0185401809348119,70OphA
45,0.8915696139986344,0.0205995916106481,70OphA
46,0.8993416959431842,0.0073330649271722,70OphA
47,0.9071137778877348,0.0808385998601901,70OphA
48,0.9148858598322864,0.0183593862803436,70OphA
49,0.9226579417768356,0.0678539981896499,70OphA
50,0.9304300237213856,0.0770352183894039,70OphA
51,0.9382021056659376,0.0864739179260449,70OphA
52,0.9459741876104883,0.0916300697063602,70OphA
53,0.953746269555038,0.0692643841000003,70OphA
54,0.9615183514995878,0.0309525364484692,70OphA
55,0.9692904334441392,0.054492412270589,70OphA
56,0.9770625153886896,0.0694913869829485,70OphA
57,0.9848345973332386,0.0502163385806593,70OphA
58,0.9926066792777908,0.0320250241645035,70OphA
59,1.0003787612223418,0.0790773893986339,70OphA
60,1.008150843166892,0.0498586454200502,70OphA
61,1.0159229251114414,0.0048705255599148,70OphA
62,1.023695007055992,0.0705850312099313,70OphA
63,1.0314670890005428,0.0874593247857191,70OphA
64,1.0392391709450943,0.0568907044642233,70OphA
65,1.0470112528896445,0.0154779756728549,70OphA
66,1.0547833348341935,0.0927453056876624,70OphA
67,1.0625554167787443,0.0433154654173588,70OphA
68,1.070327498723295,0.0170843305668059,70OphA
69,1.0780995806678462,0.0904846157428306,70OphA
70,1.0858716626123968,0.0950921575487002,70OphA
71,1.0936437445569465,0.0400297119562724,70OphA
72,1.1014158265014964,0.0528493038826519,70OphA
73,1.109187908446048,0.0826216584650991,70OphA
74,1.1169599903905978,0.0734347902372791,70OphA
75,1.1247320723351493,0.0627959213367856,70OphA
76,1.1325041542796996,0.0435862266847836,70OphA
77,1.140276236224251,0.0282658207090268,70OphA
78,1.1480483181688006,0.0336662504351955,70OphA
79,1.1558204001133516,0.0088918828461858,70OphA
80,1.1635924820579011,0.0060156342350632,70OphA
81,1.171364564002452,0.0113083665181268,70OphA
82,1.1791366459470027,0.0481045098800142,70OphA
83,1.1869087278915535,0.0839507378182351,70OphA
84,1.1946808098361026,0.0431505224477669,70OphA
85,1.2024528917806552,0.0170158299383547,70OphA
86,1.2102249737252049,0.0958825583315346,70OphA
87,1.217997055669755,0.059307491798918,70OphA
88,1.2257691376143054,0.0278509058419318,70OphA
89,1.2335412195588555,0.0635337428979065,70OphA
90,1.241313301503407,0.0283767104205249,70OphA
91,1.249085383447958,0.0703757917751512,70OphA
92,1.2568574653925078,0.0458011690541216,70OphA
93,1.2646295473370568,0.0845880599730036,70OphA
94,1.2724016292816094,0.000566066641732,70OphA
95,1.2801737112261578,0.0738326071086219,70OphA
96,1.28794579317071,0.0316823352609636,70OphA
97,1.29571787511526,0.0013937366957925,70OphA
98,1.3034899570598095,0.0285243917692112,70OphA
99,1.311262039004361,0.0551715746066766,70OphA
100,1.319034120948912,0.0224548533710613,70OphA
101,1.3268062028934624,0.0952479555823784,70OphA
2_summary,1.326806202893461,0.005049328312431,70OphA
3_summary,1.326806202893461,0.005049328312431,70OphA
4_summary,1.326806202893461,0.005049328312431,70OphA
5_summary,1.326806202893461,0.005049328312431,70OphA
6_summary,1.326806202893461,0.005049328312431,70OphA
7_summary,1.326806202893461,0.005049328312431,70OphA
8_summary,1.326806202893461,0.005049328312431,70OphA
9_summary,1.326806202893461,0.005049328312431,70OphA
10_summary,1.326806202893461,0.005049328312431,70OphA
11_summary,1.326806202893461,0.005049328312431,70OphA
12_summary,1.326806202893461,0.005049328312431,70OphA
13_summary,1.326806202893461,0.005049328312431,70OphA
14_summary,1.326806202893461,0.005049328312431,70OphA
15_summary,1.326806202893461,0.005049328312431,70OphA
16_summary,1.326806202893461,0.005049328312431,70OphA
17_summary,1.326806202893461,0.005049328312431,70OphA
18_summary,1.326806202893461,0.005049328312431,70OphA
19_summary,1.326806202893461,0.005049328312431,70OphA
20_summary,1.326806202893461,0.005049328312431,70OphA
21_summary,1.326806202893461,0.005049328312431,70OphA
22_summary,1.326806202893461,0.005049328312431,70OphA
23_summary,1.326806202893461,0.005049328312431,70OphA
24_summary,1.326806202893461,0.005049328312431,70OphA
25_summary,1.326806202893461,0.005049328312431,70OphA
26_summary,1.326806202893461,0.005049328312431,70OphA
27_summary,1.326806202893461,0.005049328312431,70OphA
28_summary,1.326806202893461,0.005049328312431,70OphA
29_summary,1.326806202893461,0.005049328312431,70OphA
30_summary,1.326806202893461,0.005049328312431,70OphA
31_summary,1.326806202893461,0.005049328312431,70OphA
32_summary,1.326806202893461,0.005049328312431,70OphA
33_summary,1.326806202893461,0.005049328312431,70OphA
34_summary,1.326806202893461,0.005049328312431,70OphA
35_summary,1.326806202893461,0.005049328312431,70OphA
36_summary,1.326806202893461,0.005049328312431,70OphA
37_summary,1.326806202893461,0.005049328312431,70OphA
38_summary,1.326806202893461,0.005049328312431,70OphA
39_summary,1.326806202893461,0.005049328312431,70OphA
40_summary,1.326806202893461,0.005049328312431,70OphA
41_summary,1.326806202893461,0.005049328312431,70OphA
42_summary,1.326806202893461,0.005049328312431,70OphA
43_summary,1.326806202893461,0.005049328312431,70OphA
44_summary,1.326806202893461,0.005049328312431,70OphA
45_summary,1.326806202893461,0.005049328312431,70OphA
46_summary,1.326806202893461,0.005049328312431,70OphA
47_summary,1.326806202893461,0.005049328312431,70OphA
48_summary,1.326806202893461,0.005049328312431,70OphA
49_summary,1.326806202893461,0.005049328312431,70OphA
50_summary,1.326806202893461,0.005049328312431,70OphA
51_summary,1.326806202893461,0.005049328312431,70OphA
52_summary,1.326806202893461,0.005049328312431,70OphA
53_summary,1.326806202893461,0.005049328312431,70OphA
54_summary,1.326806202893461,0.005049328312431,70OphA
