body,starting_a,starting_e,host
58,0.7808654010038241,0.0090352809523987,36OphB
59,0.786979554787961,0.0572158083599146,36OphB
60,0.7930937085720987,0.0328239559005184,36OphB
61,0.7992078623562351,0.0617391784725125,36OphB
62,0.8053220161403726,0.0284851431277069,36OphB
63,0.8114361699245093,0.0874004099098165,36OphB
64,0.8175503237086461,0.0963711593566705,36OphB
65,0.8236644774927832,0.0749229098074188,36OphB
66,0.8297786312769209,0.0150928715961472,36OphB
67,0.8358927850610575,0.0715350051775197,36OphB
68,0.8420069388451945,0.0949936823720411,36OphB
69,0.8481210926293314,0.0801648322807742,36OphB
70,0.8542352464134697,0.088613915342592,36OphB
71,0.8603494001976058,0.0391465784585967,36OphB
72,0.866463553981743,0.0987324566085315,36OphB
73,0.8725777077658795,0.0352624803378011,36OphB
74,0.8786918615500167,0.0254619363645058,36OphB
75,0.8848060153341543,0.0490774831583859,36OphB
76,0.8909201691182905,0.0551742320784596,36OphB
77,0.8970343229024271,0.0823501045729338,36OphB
78,0.9031484766865652,0.0586168206553109,36OphB
79,0.9092626304707022,0.0521933756586303,36OphB
80,0.9153767842548391,0.0969994288758571,36OphB
81,0.921490938038976,0.0585872397995506,36OphB
82,0.9276050918231136,0.0698929047444336,36OphB
83,0.9337192456072504,0.0436631034274983,36OphB
84,0.9398333993913872,0.0578924583603158,36OphB
85,0.9459475531755248,0.023976435706741,36OphB
86,0.9520617069596607,0.0339514065449342,36OphB
87,0.958175860743798,0.0396764026005942,36OphB
88,0.9642900145279358,0.0442159678890589,36OphB
89,0.9704041683120728,0.0102542475740876,36OphB
90,0.9765183220962094,0.0255776042002984,36OphB
91,0.9826324758803464,0.029974934833957,36OphB
92,0.9887466296644836,0.0727775554808576,36OphB
93,0.9948607834486208,0.080709621170325,36OphB
94,1.0009749372327572,0.0510521627649084,36OphB
95,1.007089091016895,0.0989832755583732,36OphB
96,1.013203244801032,0.0879393855325854,36OphB
97,1.0193173985851685,0.0853466255106276,36OphB
98,1.0254315523693065,0.0678790933342506,36OphB
99,1.0315457061534423,0.0310180766446478,36OphB
100,1.03765985993758,0.015295507564746,36OphB
101,1.043774013721717,0.0252511997403823,36OphB
2_summary,1.0437740137217175,0.0726022327923405,36OphB
3_summary,1.0437740137217175,0.0726022327923405,36OphB
4_summary,1.0437740137217175,0.0726022327923405,36OphB
5_summary,1.0437740137217175,0.0726022327923405,36OphB
6_summary,1.0437740137217175,0.0726022327923405,36OphB
7_summary,1.0437740137217175,0.0726022327923405,36OphB
8_summary,1.0437740137217175,0.0726022327923405,36OphB
9_summary,1.0437740137217175,0.0726022327923405,36OphB
10_summary,1.0437740137217175,0.0726022327923405,36OphB
11_summary,1.0437740137217175,0.0726022327923405,36OphB
12_summary,1.0437740137217175,0.0726022327923405,36OphB
13_summary,1.0437740137217175,0.0726022327923405,36OphB
14_summary,1.0437740137217175,0.0726022327923405,36OphB
15_summary,1.0437740137217175,0.0726022327923405,36OphB
16_summary,1.0437740137217175,0.0726022327923405,36OphB
17_summary,1.0437740137217175,0.0726022327923405,36OphB
18_summary,1.0437740137217175,0.0726022327923405,36OphB
19_summary,1.0437740137217175,0.0726022327923405,36OphB
20_summary,1.0437740137217175,0.0726022327923405,36OphB
21_summary,1.0437740137217175,0.0726022327923405,36OphB
22_summary,1.0437740137217175,0.0726022327923405,36OphB
23_summary,1.0437740137217175,0.0726022327923405,36OphB
24_summary,1.0437740137217175,0.0726022327923405,36OphB
25_summary,1.0437740137217175,0.0726022327923405,36OphB
26_summary,1.0437740137217175,0.0726022327923405,36OphB
27_summary,1.0437740137217175,0.0726022327923405,36OphB
28_summary,1.0437740137217175,0.0726022327923405,36OphB
29_summary,1.0437740137217175,0.0726022327923405,36OphB
30_summary,1.0437740137217175,0.0726022327923405,36OphB
31_summary,1.0437740137217175,0.0726022327923405,36OphB
32_summary,1.0437740137217175,0.0726022327923405,36OphB
33_summary,1.0437740137217175,0.0726022327923405,36OphB
34_summary,1.0437740137217175,0.0726022327923405,36OphB
35_summary,1.0437740137217175,0.0726022327923405,36OphB
36_summary,1.0437740137217175,0.0726022327923405,36OphB
37_summary,1.0437740137217175,0.0726022327923405,36OphB
38_summary,1.0437740137217175,0.0726022327923405,36OphB
39_summary,1.0437740137217175,0.0726022327923405,36OphB
40_summary,1.0437740137217175,0.0726022327923405,36OphB
41_summary,1.0437740137217175,0.0726022327923405,36OphB
42_summary,1.0437740137217175,0.0726022327923405,36OphB
43_summary,1.0437740137217175,0.0726022327923405,36OphB
44_summary,1.0437740137217175,0.0726022327923405,36OphB
45_summary,1.0437740137217175,0.0726022327923405,36OphB
46_summary,1.0437740137217175,0.0726022327923405,36OphB
47_summary,1.0437740137217175,0.0726022327923405,36OphB
48_summary,1.0437740137217175,0.0726022327923405,36OphB
49_summary,1.0437740137217175,0.0726022327923405,36OphB
50_summary,1.0437740137217175,0.0726022327923405,36OphB
51_summary,1.0437740137217175,0.0726022327923405,36OphB
52_summary,1.0437740137217175,0.0726022327923405,36OphB
53_summary,1.0437740137217175,0.0726022327923405,36OphB
54_summary,1.0437740137217175,0.0726022327923405,36OphB
55_summary,1.0437740137217175,0.0726022327923405,36OphB
56_summary,1.0437740137217175,0.0726022327923405,36OphB
57_summary,1.0437740137217175,0.0726022327923405,36OphB
58_summary,1.0437740137217175,0.0726022327923405,36OphB
59_summary,1.0437740137217175,0.0726022327923405,36OphB
60_summary,1.0437740137217175,0.0726022327923405,36OphB
61_summary,1.0437740137217175,0.0726022327923405,36OphB
62_summary,1.0437740137217175,0.0726022327923405,36OphB
63_summary,1.0437740137217175,0.0726022327923405,36OphB
64_summary,1.0437740137217175,0.0726022327923405,36OphB
65_summary,1.0437740137217175,0.0726022327923405,36OphB
66_summary,1.0437740137217175,0.0726022327923405,36OphB
67_summary,1.0437740137217175,0.0726022327923405,36OphB
68_summary,1.0437740137217175,0.0726022327923405,36OphB
69_summary,1.0437740137217175,0.0726022327923405,36OphB
70_summary,1.0437740137217175,0.0726022327923405,36OphB
71_summary,1.0437740137217175,0.0726022327923405,36OphB
72_summary,1.0437740137217175,0.0726022327923405,36OphB
73_summary,1.0437740137217175,0.0726022327923405,36OphB
74_summary,1.0437740137217175,0.0726022327923405,36OphB
75_summary,1.0437740137217175,0.0726022327923405,36OphB
76_summary,1.0437740137217175,0.0726022327923405,36OphB
77_summary,1.0437740137217175,0.0726022327923405,36OphB
78_summary,1.0437740137217175,0.0726022327923405,36OphB
79_summary,1.0437740137217175,0.0726022327923405,36OphB
80_summary,1.0437740137217175,0.0726022327923405,36OphB
81_summary,1.0437740137217175,0.0726022327923405,36OphB
82_summary,1.0437740137217175,0.0726022327923405,36OphB
83_summary,1.0437740137217175,0.0726022327923405,36OphB
84_summary,1.0437740137217175,0.0726022327923405,36OphB
85_summary,1.0437740137217175,0.0726022327923405,36OphB
86_summary,1.0437740137217175,0.0726022327923405,36OphB
87_summary,1.0437740137217175,0.0726022327923405,36OphB
88_summary,1.0437740137217175,0.0726022327923405,36OphB
89_summary,1.0437740137217175,0.0726022327923405,36OphB
90_summary,1.0437740137217175,0.0726022327923405,36OphB
91_summary,1.0437740137217175,0.0726022327923405,36OphB
92_summary,1.0437740137217175,0.0726022327923405,36OphB
93_summary,1.0437740137217175,0.0726022327923405,36OphB
94_summary,1.0437740137217175,0.0726022327923405,36OphB
95_summary,1.0437740137217175,0.0726022327923405,36OphB
96_summary,1.0437740137217175,0.0726022327923405,36OphB
97_summary,1.0437740137217175,0.0726022327923405,36OphB
98_summary,1.0437740137217175,0.0726022327923405,36OphB
99_summary,1.0437740137217175,0.0726022327923405,36OphB
100_summary,1.0437740137217175,0.0726022327923405,36OphB
101_summary,1.0437740137217175,0.0726022327923405,36OphB
